fecha_operacion,fecha_valor,hoja,moneda,pais,bs_por_moneda_compra,bs_por_moneda_venta,publicado_en,archivo_fuente,url_fuente
2025-11-13,2025-11-14,13112025,EUR,Zona Euro,272.39769463,273.08039562,2025-11-13 15:53:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-13,2025-11-14,13112025,USD,E.U.A.,234.28432125,234.8715,2025-11-13 15:53:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-14,2025-11-17,14112025,EUR,Zona Euro,274.15519767,274.84230343,2025-11-14 15:15:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-14,2025-11-17,14112025,USD,E.U.A.,235.86894975,236.4601,2025-11-14 15:15:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-17,2025-11-18,17112025,EUR,Zona Euro,273.67065877,274.35655014,2025-11-17 16:23:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-17,2025-11-18,17112025,USD,E.U.A.,236.24680275,236.8389,2025-11-17 16:23:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-18,2025-11-19,18112025,EUR,Zona Euro,275.12481916,275.81435505,2025-11-18 17:23:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-18,2025-11-19,18112025,USD,E.U.A.,237.15612375,237.7505,2025-11-18 17:23:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-19,2025-11-20,19112025,EUR,Zona Euro,276.91986251,277.61389726,2025-11-19 15:30:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-19,2025-11-20,19112025,USD,E.U.A.,239.72009775,240.3209,2025-11-19 15:30:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-20,2025-11-21,20112025,EUR,Zona Euro,277.73223734,278.42830812,2025-11-20 17:03:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-20,2025-11-21,20112025,USD,E.U.A.,240.974055,241.578,2025-11-20 17:03:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-21,2025-11-25,21112025,EUR,Zona Euro,279.34858759,280.04870937,2025-11-21 17:05:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-21,2025-11-25,21112025,USD,E.U.A.,242.50272375,243.1105,2025-11-21 17:05:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-25,2025-11-26,25112025,EUR,Zona Euro,281.05562783,281.7600279,2025-11-25 17:18:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-25,2025-11-26,25112025,USD,E.U.A.,242.96376825,243.5727,2025-11-25 17:18:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-26,2025-11-27,26112025,EUR,Zona Euro,282.78969092,283.49843701,2025-11-26 16:12:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-26,2025-11-27,26112025,USD,E.U.A.,244.038774,244.6504,2025-11-26 16:12:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-27,2025-11-28,27112025,EUR,Zona Euro,284.16883821,284.88104081,2025-11-27 16:52:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-27,2025-11-28,27112025,USD,E.U.A.,245.05552575,245.6697,2025-11-27 16:52:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-28,2025-12-01,28112025,EUR,Zona Euro,285.68741487,286.40342343,2025-11-28 17:06:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-11-28,2025-12-01,28112025,USD,E.U.A.,246.68204925,247.3003,2025-11-28 17:06:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-01,2025-12-02,01122025,EUR,Zona Euro,287.10890081,287.82847199,2025-12-01 17:12:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-01,2025-12-02,01122025,USD,E.U.A.,246.78858225,247.4071,2025-12-01 17:12:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-02,2025-12-03,02122025,EUR,Zona Euro,288.43753451,289.1604356,2025-12-02 18:32:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-02,2025-12-03,02122025,USD,E.U.A.,248.57590275,249.1989,2025-12-02 18:32:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-03,2025-12-04,03122025,EUR,Zona Euro,293.14654749,293.88125062,2025-12-03 16:40:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-03,2025-12-04,03122025,USD,E.U.A.,251.25698325,251.8867,2025-12-03 16:40:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-04,2025-12-05,04122025,EUR,Zona Euro,296.63435748,297.37780199,2025-12-04 16:29:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-04,2025-12-05,04122025,USD,E.U.A.,254.23332375,254.8705,2025-12-04 16:29:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-05,2025-12-09,05122025,EUR,Zona Euro,299.75630087,300.50756979,2025-12-05 16:32:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-05,2025-12-09,05122025,USD,E.U.A.,257.28387825,257.9287,2025-12-05 16:32:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-09,2025-12-10,09122025,EUR,Zona Euro,304.08533645,304.84745508,2025-12-09 16:39:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-09,2025-12-10,09122025,USD,E.U.A.,261.448341,262.1036,2025-12-09 16:39:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-10,2025-12-11,10122025,EUR,Zona Euro,308.0459819,308.81802697,2025-12-10 16:51:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-10,2025-12-11,10122025,USD,E.U.A.,264.4035345,265.0662,2025-12-10 16:51:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-11,2025-12-12,11122025,EUR,Zona Euro,313.59526952,314.38122258,2025-12-11 16:16:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-11,2025-12-12,11122025,USD,E.U.A.,267.08052525,267.7499,2025-12-11 16:16:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-12,2025-12-15,12122025,EUR,Zona Euro,317.10376823,317.89851452,2025-12-12 17:09:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-12,2025-12-15,12122025,USD,E.U.A.,270.11232675,270.7893,2025-12-12 17:09:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-15,2025-12-16,15122025,EUR,Zona Euro,321.06936153,321.87404665,2025-12-15 17:03:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-15,2025-12-16,15122025,USD,E.U.A.,272.90213475,273.5861,2025-12-15 17:03:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-16,2025-12-17,16122025,EUR,Zona Euro,325.3406849,326.15607509,2025-12-16 15:08:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-16,2025-12-17,16122025,USD,E.U.A.,275.88545775,276.5769,2025-12-16 15:08:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-17,2025-12-18,17122025,EUR,Zona Euro,327.55085724,328.37178671,2025-12-17 16:40:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-17,2025-12-18,17122025,USD,E.U.A.,278.86399275,279.5629,2025-12-17 16:40:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-18,2025-12-19,18122025,EUR,Zona Euro,330.36178105,331.18975544,2025-12-18 17:06:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-18,2025-12-19,18122025,USD,E.U.A.,281.806518,282.5128,2025-12-18 17:06:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-19,2025-12-22,19122025,EUR,Zona Euro,333.56428332,334.40028403,2025-12-19 15:47:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-19,2025-12-22,19122025,USD,E.U.A.,284.688894,285.4024,2025-12-19 15:47:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-22,2025-12-23,22122025,EUR,Zona Euro,338.40298055,339.25110832,2025-12-22 16:30:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-22,2025-12-23,22122025,USD,E.U.A.,287.7282765,288.4494,2025-12-22 16:30:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-23,2025-12-26,23122025,EUR,Zona Euro,342.07900156,342.93634242,2025-12-23 16:53:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-23,2025-12-26,23122025,USD,E.U.A.,290.624019,291.3524,2025-12-23 16:53:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-26,2025-12-29,26122025,EUR,Zona Euro,346.90891529,347.77836119,2025-12-26 17:28:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-26,2025-12-29,26122025,USD,E.U.A.,294.23247525,294.9699,2025-12-26 17:28:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-29,2025-12-30,29122025,EUR,Zona Euro,350.36725412,351.24536754,2025-12-29 16:44:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-29,2025-12-30,29122025,USD,E.U.A.,297.39774225,298.1431,2025-12-29 16:44:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-30,2026-01-02,30122025,EUR,Zona Euro,353.60731467,354.49354854,2025-12-30 16:54:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2025-12-30,2026-01-02,30122025,USD,E.U.A.,300.61747275,301.3709,2025-12-30 16:54:00,2_1_2d25_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2d25_smc.xls
2026-01-02,2026-01-05,02012026,EUR,Zona Euro,356.99108405,357.88579854,2026-01-02 17:16:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-02,2026-01-05,02012026,USD,E.U.A.,303.917901,304.6796,2026-01-02 17:16:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-05,2026-01-06,05012026,EUR,Zona Euro,359.60264368,360.50390344,2026-01-05 17:47:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-05,2026-01-06,05012026,USD,E.U.A.,307.3842135,308.1546,2026-01-05 17:47:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-06,2026-01-07,06012026,EUR,Zona Euro,363.92676456,364.83886172,2026-01-06 17:13:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-06,2026-01-07,06012026,USD,E.U.A.,311.1016965,311.8814,2026-01-06 17:13:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-07,2026-01-08,07012026,EUR,Zona Euro,374.37095788,375.30923096,2026-01-07 17:25:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-07,2026-01-08,07012026,USD,E.U.A.,320.22971925,321.0323,2026-01-07 17:25:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-08,2026-01-09,08012026,EUR,Zona Euro,378.69247072,379.64157466,2026-01-08 16:48:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-08,2026-01-09,08012026,USD,E.U.A.,324.5759265,325.3894,2026-01-08 16:48:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-09,2026-01-13,09012026,EUR,Zona Euro,383.37113142,384.33196133,2026-01-09 16:51:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-09,2026-01-13,09012026,USD,E.U.A.,329.54916225,330.3751,2026-01-09 16:51:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-13,2026-01-14,13012026,EUR,Zona Euro,390.90487843,391.8845899,2026-01-13 17:12:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-13,2026-01-14,13012026,USD,E.U.A.,335.618451,336.4596,2026-01-13 17:12:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-14,2026-01-15,14012026,EUR,Zona Euro,394.28039634,395.26856776,2026-01-14 17:52:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-14,2026-01-15,14012026,USD,E.U.A.,338.30162625,339.1495,2026-01-14 17:52:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-15,2026-01-16,15012026,EUR,Zona Euro,395.48819773,396.47939622,2026-01-15 16:22:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-15,2026-01-16,15012026,USD,E.U.A.,340.88814375,341.7425,2026-01-15 16:22:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-16,2026-01-20,16012026,EUR,Zona Euro,399.49171644,400.49294882,2026-01-16 17:28:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-16,2026-01-20,16012026,USD,E.U.A.,343.64583225,344.5071,2026-01-16 17:28:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-20,2026-01-21,20012026,EUR,Zona Euro,406.15499768,407.17293001,2026-01-20 17:59:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-20,2026-01-21,20012026,USD,E.U.A.,346.39494225,347.2631,2026-01-20 17:59:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-21,2026-01-22,21012026,EUR,Zona Euro,408.62515203,409.64927522,2026-01-21 17:36:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-21,2026-01-22,21012026,USD,E.U.A.,349.052382,349.9272,2026-01-21 17:36:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-22,2026-01-23,22012026,EUR,Zona Euro,412.35594536,413.38941891,2026-01-22 15:41:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-22,2026-01-23,22012026,USD,E.U.A.,351.82453425,352.7063,2026-01-22 15:41:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-23,2026-01-26,23012026,EUR,Zona Euro,416.54213177,417.58609701,2026-01-23 17:10:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-23,2026-01-26,23012026,USD,E.U.A.,354.663918,355.5528,2026-01-23 17:10:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-26,2026-01-27,26012026,EUR,Zona Euro,425.1217208,426.18718878,2026-01-26 17:57:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-26,2026-01-27,26012026,USD,E.U.A.,358.02738825,358.9247,2026-01-26 17:57:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-27,2026-01-28,27012026,EUR,Zona Euro,431.63330518,432.71509291,2026-01-27 17:13:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-27,2026-01-28,27012026,USD,E.U.A.,360.5868735,361.4906,2026-01-27 17:13:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-28,2026-01-29,28012026,EUR,Zona Euro,433.34127858,434.42734695,2026-01-28 16:07:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-28,2026-01-29,28012026,USD,E.U.A.,362.75314425,363.6623,2026-01-28 16:07:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-29,2026-01-30,29012026,EUR,Zona Euro,438.36934354,439.46801357,2026-01-29 17:11:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-29,2026-01-30,29012026,USD,E.U.A.,366.38863275,367.3069,2026-01-29 17:11:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-30,2026-02-02,30012026,EUR,Zona Euro,439.37565738,440.4768495,2026-01-30 17:48:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-01-30,2026-02-02,30012026,USD,E.U.A.,369.328764,370.2544,2026-01-30 17:48:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-02,2026-02-03,02022026,EUR,Zona Euro,438.54006558,439.63916349,2026-02-02 17:28:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-02,2026-02-03,02022026,USD,E.U.A.,371.17543575,372.1057,2026-02-02 17:28:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-03,2026-02-04,03022026,EUR,Zona Euro,441.48337372,442.58984835,2026-02-03 18:09:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-03,2026-02-04,03022026,USD,E.U.A.,374.14479375,375.0825,2026-02-03 18:09:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-04,2026-02-05,04022026,EUR,Zona Euro,446.09844456,447.21648577,2026-02-04 17:40:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-04,2026-02-05,04022026,USD,E.U.A.,377.5120545,378.4582,2026-02-04 17:40:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-05,2026-02-06,05022026,EUR,Zona Euro,448.73452702,449.85917496,2026-02-05 19:05:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-05,2026-02-06,05022026,USD,E.U.A.,380.1546315,381.1074,2026-02-05 19:05:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-06,2026-02-09,06022026,EUR,Zona Euro,450.74698515,451.87667684,2026-02-06 17:58:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-06,2026-02-09,06022026,USD,E.U.A.,381.6752205,382.6318,2026-02-06 17:58:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-09,2026-02-10,09022026,EUR,Zona Euro,457.73102006,458.8782156,2026-02-09 16:20:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-09,2026-02-10,09022026,USD,E.U.A.,384.30882,385.272,2026-02-09 16:20:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-10,2026-02-11,10022026,EUR,Zona Euro,461.62563703,462.78259351,2026-02-10 18:03:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-10,2026-02-11,10022026,USD,E.U.A.,387.7675515,388.7394,2026-02-10 18:03:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-11,2026-02-12,11022026,EUR,Zona Euro,461.92659483,463.0843056,2026-02-11 19:07:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-11,2026-02-12,11022026,USD,E.U.A.,389.318664,390.2944,2026-02-11 19:07:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-12,2026-02-13,12022026,EUR,Zona Euro,466.16374476,467.33207495,2026-02-12 17:04:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-12,2026-02-13,12022026,USD,E.U.A.,392.238546,393.2216,2026-02-12 17:04:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-13,2026-02-18,13022026,EUR,Zona Euro,469.10628777,470.28199275,2026-02-13 16:36:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-13,2026-02-18,13022026,USD,E.U.A.,395.3764815,396.3674,2026-02-13 16:36:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-18,2026-02-19,18022026,EUR,Zona Euro,470.23844313,471.4169856,2026-02-18 17:13:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
2026-02-18,2026-02-19,18022026,USD,E.U.A.,397.748736,398.7456,2026-02-18 17:13:00,2_1_2a26_smc.xls,https://www.bcv.org.ve/sites/default/files/EstadisticasGeneral/2_1_2a26_smc.xls
